,bike_id,is_disabled,is_reserved,jump_ebike_battery_level,lat,lon,name,datetime
111,bike_23269,0,0,44%,36.964243333333336,-121.989395,1355,1540254763
112,bike_23297,0,0,42%,36.96902333333333,-122.01627666666667,1378,1540254763
113,bike_23336,0,0,81%,36.96511,-122.01143666666667,1541,1540254763
114,bike_23287,0,0,52%,36.973515,-122.03936833333333,1344,1540254763
115,bike_20648,0,0,39%,36.98399333333333,-122.02922333333333,0939,1540254763
116,bike_23320,0,0,78%,36.967515,-122.004585,1370,1540254763
117,bike_21193,0,0,52%,36.987278333333336,-122.02923666666666,0859,1540254763
118,bike_21181,0,0,69%,36.98651,-122.02523166666667,1262,1540254763
119,bike_23298,0,0,81%,36.961481666666664,-122.05189333333334,1376,1540254763
120,bike_23302,0,0,68%,36.97036166666667,-122.05194333333333,1476,1540254763
121,bike_21413,0,0,85%,36.983985,-121.99126166666667,0891,1540254763
122,bike_21274,0,0,96%,36.96933833333333,-122.02507,1275,1540254763
123,bike_23349,0,0,66%,36.98378,-122.02352666666667,1471,1540254763
124,bike_23273,0,0,54%,36.96507166666667,-122.02808666666667,1509,1540254763
125,bike_20803,0,0,76%,36.983295,-122.04543,0966,1540254763
126,bike_23346,0,0,53%,36.973441666666666,-122.04253166666666,1465,1540254763
0,bike_23360,0,0,58%,36.986648333333335,-122.02912166666667,1391,1540254829
1,bike_23366,0,0,72%,36.967843333333334,-121.99968833333334,1497,1540254829
2,bike_21411,0,0,81%,36.974025,-122.040195,1341,1540254829
3,bike_20799,0,0,71%,36.98144,-122.00018166666666,0958,1540254829
4,bike_23338,0,0,78%,36.970866666666666,-122.01785,1393,1540254829
5,bike_21415,0,0,66%,36.978271666666664,-122.04573,1358,1540254829
6,bike_20631,0,0,30%,36.980781666666665,-122.023495,0907,1540254829
7,bike_21407,0,0,80%,36.984743333333334,-122.03346833333333,1330,1540254829
8,bike_23335,0,0,71%,36.97873,-122.02037333333334,1404,1540254829
9,bike_23364,0,0,71%,36.94910333333333,-122.04955666666666,1517,1540254829
10,bike_23347,0,0,61%,36.98057,-122.00364333333333,1554,1540254829
11,bike_20653,0,0,50%,36.96745833333333,-122.01277166666667,0945,1540254829
12,bike_26976,0,0,62%,36.96892666666667,-122.021055,1264,1540254829
13,bike_20665,0,0,86%,36.972525,-122.026505,0904,1540254829
14,bike_20787,0,0,61%,36.96695166666667,-122.007935,0884,1540254829
15,bike_23355,0,0,76%,36.97552833333334,-122.02662,1537,1540254829
16,bike_23373,0,0,68%,36.96513,-122.00825166666667,1530,1540254829
17,bike_21402,0,0,65%,36.974873333333335,-122.02473333333333,1292,1540254829
18,bike_20802,0,0,52%,36.95509,-122.05024666666667,0965,1540254829
19,bike_23279,0,0,92%,36.96425833333333,-122.038305,1481,1540254829
20,bike_23312,0,0,72%,36.98195833333333,-121.99694166666667,1362,1540254829
21,bike_21175,0,0,84%,36.966606666666664,-122.008115,0993,1540254829
22,bike_20645,0,0,81%,36.980943333333336,-122.01209166666666,0936,1540254829
23,bike_20666,0,0,56%,36.966103333333336,-122.01820166666667,0910,1540254829
24,bike_21194,0,0,70%,36.98098666666667,-122.00459833333333,0863,1540254829
25,bike_23398,0,0,75%,36.96624666666666,-122.044895,1506,1540254829
26,bike_20663,0,0,68%,36.958713333333336,-122.04860333333333,0905,1540254829
27,bike_20784,0,0,62%,36.96891,-122.02108666666666,0877,1540254829
28,bike_20657,0,0,52%,36.986666666666665,-122.01459833333334,0950,1540254829
29,bike_23281,0,0,33%,36.9587,-122.04858666666667,1285,1540254829
30,bike_23311,0,0,91%,36.97067333333333,-122.019675,1462,1540254829
31,bike_20647,0,0,46%,36.97907166666667,-122.01838666666667,0938,1540254829
32,bike_20638,0,0,37%,36.965131666666665,-122.00825166666667,0929,1540254829
33,bike_23363,0,0,30%,36.967585,-122.02711666666667,1389,1540254829
34,bike_23340,0,0,85%,36.95652166666667,-122.04184333333333,1526,1540254829
35,bike_20845,0,0,71%,36.96304,-122.05182333333333,0866,1540254829
36,bike_21182,0,0,56%,36.967893333333336,-122.006645,1263,1540254829
37,bike_21273,0,0,97%,36.970573333333334,-122.018025,1274,1540254829
38,bike_23303,0,0,42%,36.98011666666667,-122.010155,1403,1540254829
39,bike_23399,0,0,87%,36.98330833333333,-122.04543,1540,1540254829
40,bike_21184,0,0,62%,36.95892333333333,-122.04568666666667,1267,1540254829
41,bike_23385,0,0,93%,36.97062,-122.01892833333333,1542,1540254829
42,bike_23323,0,0,72%,36.97619666666667,-122.02979,1557,1540254829
43,bike_20656,0,0,64%,36.989493333333336,-122.00919166666667,0948,1540254829
44,bike_20797,0,0,85%,36.983585,-121.98476166666667,0953,1540254829
45,bike_20771,0,0,32%,36.970915,-122.031945,1396,1540254829
46,bike_23380,0,0,79%,36.96822,-122.05796333333333,1579,1540254829
47,bike_20646,0,0,75%,36.987296666666666,-122.000345,0937,1540254829
48,bike_20634,0,0,91%,36.96937166666667,-122.01579166666667,1273,1540254829
49,bike_23329,0,0,56%,36.95032333333333,-122.05619833333333,1294,1540254829
50,bike_23301,0,0,39%,36.99160833333333,-121.99798333333334,1377,1540254829
51,bike_23289,0,0,70%,36.971288333333334,-122.02017166666667,1475,1540254829
52,bike_23328,0,0,71%,36.98673,-122.02102333333333,1489,1540254829
53,bike_21188,0,0,56%,36.9501,-122.05279666666667,1315,1540254829
54,bike_21275,0,0,78%,36.96525166666667,-122.02196,1277,1540254829
55,bike_21225,0,0,27%,36.986648333333335,-122.02915166666666,1251,1540254829
56,bike_21408,0,0,53%,36.954755,-122.03572,1333,1540254829
57,bike_23365,0,0,35%,36.99104333333333,-122.01995,1553,1540254829
58,bike_20807,0,0,35%,36.96948666666667,-122.02496666666667,1354,1540254829
59,bike_20800,0,0,27%,36.974756666666664,-122.02470666666666,0960,1540254829
60,bike_23337,0,0,57%,36.96382666666667,-122.037455,1523,1540254829
61,bike_20795,0,0,29%,36.97649833333333,-122.01678833333334,0896,1540254829
62,bike_20652,0,0,69%,36.98424,-121.98670333333334,0944,1540254829
63,bike_20661,0,0,46%,36.989725,-122.01523333333333,0903,1540254829
64,bike_23272,0,0,53%,36.96516,-122.028135,1562,1540254829
65,bike_23331,0,0,81%,36.96706833333333,-121.98552,1487,1540254829
66,bike_23326,0,0,69%,36.94979333333333,-122.048635,1299,1540254829
67,bike_23382,0,0,85%,36.952985,-122.02613,1303,1540254829
68,bike_21277,0,0,83%,36.968235,-122.00906833333333,1279,1540254829
69,bike_23343,0,0,65%,36.96834333333334,-122.03699833333333,1552,1540254829
70,bike_21410,0,0,67%,36.97638333333333,-122.02640333333333,1339,1540254829
71,bike_21224,0,0,61%,36.95733166666667,-122.01725666666667,0995,1540254829
72,bike_21271,0,0,30%,36.97179333333333,-122.03034833333334,1265,1540254829
73,bike_23290,0,0,90%,36.953496666666666,-122.03684666666666,1458,1540254829
74,bike_23278,0,0,58%,36.99120666666666,-122.03255666666666,1532,1540254829
75,bike_20783,0,0,35%,36.95727,-122.03534,0876,1540254829
76,bike_21280,0,0,77%,36.97293166666667,-122.01900333333333,1524,1540254829
77,bike_20660,0,0,72%,36.966185,-122.018475,0902,1540254829
78,bike_20794,0,0,80%,36.98734666666667,-122.01253833333334,0894,1540254829
79,bike_20644,0,0,51%,36.977426666666666,-122.016935,0935,1540254829
80,bike_21416,0,0,42%,36.98674666666667,-122.01759,1359,1540254829
81,bike_21403,0,0,59%,36.95305,-122.05223666666667,1295,1540254829
82,bike_21404,0,0,50%,36.97197833333333,-122.01888,1298,1540254829
83,bike_23309,0,0,48%,36.96490333333333,-122.032335,1372,1540254829
84,bike_20772,0,0,62%,36.96564166666667,-122.04231166666666,0970,1540254829
85,bike_20808,0,0,66%,36.96678333333333,-122.00587666666667,0978,1540254829
86,bike_21279,0,0,85%,36.965158333333335,-122.00825166666667,1329,1540254829
87,bike_20804,0,0,68%,36.988686666666666,-122.02645166666667,1486,1540254829
88,bike_23308,0,0,90%,36.96620333333333,-122.03240333333333,1474,1540254829
89,bike_23358,0,0,65%,36.95639333333333,-122.035685,1468,1540254829
90,bike_20781,0,0,82%,36.95933,-122.036065,0869,1540254829
91,bike_21178,0,0,60%,36.97530166666667,-122.034575,1256,1540254829
92,bike_20790,0,0,30%,36.963656666666665,-122.04271,0887,1540254829
93,bike_23270,0,0,35%,36.98592,-122.03193,1363,1540254829
94,bike_23375,0,0,42%,36.97728,-122.02052,1556,1540254829
95,bike_21186,0,0,36%,36.95867833333333,-122.03903166666667,1276,1540254829
96,bike_21177,0,0,94%,36.97492833333333,-121.99889166666667,1255,1540254829
97,bike_21185,0,0,39%,36.964055,-122.02067,1270,1540254829
98,bike_20637,0,0,32%,36.96890166666667,-122.02484333333334,0926,1540254829
99,bike_20659,0,0,53%,36.98722,-122.01260333333333,0901,1540254829
100,bike_23296,0,0,56%,36.960675,-122.047615,1479,1540254829
101,bike_23285,0,0,58%,36.970528333333334,-122.02058166666667,1334,1540254829
102,bike_23316,0,0,30%,36.955283333333334,-122.03728,1492,1540254829
103,bike_23367,0,0,40%,36.98684166666666,-122.01456666666667,1368,1540254829
104,bike_20801,0,0,94%,36.97549333333333,-122.01783166666667,1590,1540254829
105,bike_23313,0,0,47%,36.96426833333334,-122.03828,1296,1540254829
106,bike_20782,0,0,38%,36.981858333333335,-122.04128833333333,0870,1540254829
107,bike_23269,0,0,44%,36.964243333333336,-121.989395,1355,1540254829
108,bike_23361,0,0,38%,36.98337166666666,-122.045525,1496,1540254829
109,bike_23362,0,0,57%,36.959275,-122.04604166666667,1390,1540254829
110,bike_23386,0,0,96%,36.96962666666667,-122.01832166666667,1592,1540254829
111,bike_23341,0,0,45%,36.97492833333333,-121.99893333333333,1549,1540254829
112,bike_23383,0,0,46%,36.966750085039955,-122.01633810997009,1491,1540254829
113,bike_20844,0,0,93%,36.96708,-122.00732166666667,0860,1540254829
114,bike_23336,0,0,80%,36.96511,-122.01143666666667,1541,1540254829
115,bike_23297,0,0,42%,36.96902333333333,-122.01627666666667,1378,1540254829
116,bike_23287,0,0,52%,36.973515,-122.03936833333333,1344,1540254829
117,bike_23320,0,0,78%,36.967515,-122.004585,1370,1540254829
118,bike_20648,0,0,39%,36.98399333333333,-122.02922333333333,0939,1540254829
119,bike_21193,0,0,52%,36.987278333333336,-122.02923666666666,0859,1540254829
120,bike_21181,0,0,69%,36.98651,-122.02523166666667,1262,1540254829
121,bike_23298,0,0,81%,36.961481666666664,-122.05189333333334,1376,1540254829
122,bike_21413,0,0,85%,36.983985,-121.99126166666667,0891,1540254829
123,bike_23302,0,0,68%,36.97036166666667,-122.05194333333333,1476,1540254829
124,bike_21274,0,0,96%,36.96933833333333,-122.02507,1275,1540254829
125,bike_23346,0,0,53%,36.973441666666666,-122.04253166666666,1465,1540254829
126,bike_23273,0,0,54%,36.96507166666667,-122.02808666666667,1509,1540254829
127,bike_20803,0,0,76%,36.983295,-122.04543,0966,1540254829
